transaction_id,account_id,transaction_date,amount,currency,transaction_type,merchant_id
2111.0,104.0,2024-09-18,185.17,EUR,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2112.0,104.0,2025-03-13,998.15,JPY,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2113.0,104.0,2025-07-01,,USD,purchase,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2114.0,104.0,2023-12-02,207.13,USD,deposit,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2115.0,104.0,2024-03-16,379.35,EUR,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2116.0,104.0,2025-02-25,188.81,EUR,transfer,80051b10-66c1-4dca-8255-da619a3b0319
2117.0,104.0,2025-01-02,438.01,EUR,purchase,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2118.0,105.0,2024-11-11,289.78,EUR,deposit,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2119.0,105.0,2024-02-19,769.28,USD,transfer,91fdfa4f-0d18-4b95-a68c-84770b95017c
2120.0,105.0,2024-04-19,225.09,JPY,transfer,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2121.0,105.0,2025/88/77,221.35,EUR,transfer,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2122.0,105.0,2024-03-30,948.57,USD,deposit,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2123.0,105.0,2024-07-16,255.56,AUD,deposit,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2124.0,105.0,2024-06-21,63.9,IDR,deposit,5a575539-9556-4a2d-b713-b4663da06476
2125.0,105.0,2025-02-17,668.78,AUD,withdrawal,4cbf131d-901b-4def-b56f-f8ce7d66971e
2126.0,105.0,2025/88/77,528.8,AUD,transfer,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2127.0,105.0,2023-10-19,481.54,JPY,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2128.0,105.0,2024-11-14,586.61,AUD,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
2129.0,105.0,2023-09-29,624.99,IDR,deposit,32f57510-24ee-44a6-8145-65c75d986115
2130.0,105.0,2024-02-22,532.95,AUD,purchase,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2131.0,105.0,2025-03-27,565.59,USD,withdrawal,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2132.0,105.0,2025-05-13,995.96,,transfer,797ebe87-98cf-4188-86d2-5913a1173719
2133.0,105.0,2023-12-22,738.29,IDR,purchase,bd44089d-9dd2-49de-bd98-fe336498abe9
2134.0,105.0,2025-01-18,991.32,EUR,purchase,
2135.0,105.0,2024-11-01,612.16,AUD,withdrawal,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
2136.0,105.0,2025-01-13,277.8,USD,transfer,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2137.0,105.0,2025-05-14,887.58,EUR,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2138.0,105.0,2025-04-13,349.61,EUR,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2139.0,105.0,2024-11-04,error,EUR,withdrawal,f778c676-750d-412e-8164-ceec64ab851b
2140.0,105.0,2025-03-17,732.71,EUR,deposit,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2141.0,105.0,2024-09-27,450.02,EUR,deposit,4cbf131d-901b-4def-b56f-f8ce7d66971e
2142.0,105.0,2025-02-13,761.33,USD,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
2143.0,105.0,2024-01-03,error,JPY,purchase,18c8a616-2410-4e9a-bf77-9cae7318b96d
2144.0,106.0,2023-08-27,74.14,EUR,deposit,797ebe87-98cf-4188-86d2-5913a1173719
2145.0,106.0,2024-02-07,555.44,AUD,deposit,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
2146.0,106.0,2025-05-15,997.22,JPY,transfer,83c501cb-fef7-49ea-bf8e-548328caaa1d
2147.0,106.0,2024-08-29,794.92,EUR,purchase,4efc8248-e10b-4a47-bfae-b7487781321e
2148.0,106.0,2024-11-21,376.15,AUD,purchase,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2149.0,106.0,2023-11-17,54.74,USD,transfer,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2150.0,106.0,2024-05-13,581.08,AUD,withdrawal,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2151.0,106.0,2025-05-13,799.14,AUD,purchase,5a575539-9556-4a2d-b713-b4663da06476
2152.0,106.0,2024-10-04,84.48,IDR,deposit,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2153.0,106.0,2025-04-18,,EUR,withdrawal,f778c676-750d-412e-8164-ceec64ab851b
2154.0,106.0,2023-11-06,90.29,JPY,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2155.0,106.0,2024-08-01,461.44,IDR,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
2156.0,106.0,2023-10-06,780.27,USD,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2157.0,106.0,2024-04-22,742.46,EUR,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
2158.0,106.0,2023-08-08,894.4,AUD,purchase,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2159.0,106.0,2024-01-22,353.98,AUD,deposit,9561c813-0d25-4caa-b8ad-ad873a4045dd
2160.0,107.0,2025-07-05,85.96,AUD,transfer,896490ab-4926-4e5f-b878-6140ac2a4f71
2161.0,107.0,2025-07-18,910.34,IDR,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2162.0,107.0,2025/88/77,41.34,AUD,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2163.0,107.0,2025-02-04,885.91,USD,deposit,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2164.0,107.0,2023-11-11,530.51,EUR,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
2165.0,107.0,2023-11-25,512.17,USD,deposit,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2166.0,107.0,2024-09-18,785.35,USD,transfer,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2167.0,107.0,,241.15,JPY,deposit,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2168.0,107.0,2025-04-29,778.84,AUD,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
,107.0,2023-11-15,error,JPY,deposit,79474bfa-cdd0-44d4-9542-27deb6adf48b
2170.0,107.0,2025/88/77,556.24,IDR,withdrawal,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2171.0,107.0,2025-06-17,498.95,JPY,withdrawal,79474bfa-cdd0-44d4-9542-27deb6adf48b
2172.0,107.0,2023-08-30,400.31,EUR,transfer,88476c56-827c-4f8c-940a-c5e981df6517
2173.0,107.0,2025-02-07,726.26,IDR,transfer,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2174.0,107.0,2024-01-17,243.47,IDR,transfer,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2175.0,108.0,2024-02-10,83.09,IDR,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2176.0,108.0,2024-01-19,,USD,withdrawal,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2177.0,108.0,2024-12-01,721.4,EUR,deposit,4efc8248-e10b-4a47-bfae-b7487781321e
2178.0,108.0,2024-08-13,error,JPY,deposit,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2179.0,108.0,2025-03-01,863.22,AUD,purchase,a107cc46-8634-4718-aba6-adb37afeb114
2180.0,108.0,2024-05-10,109.86,AUD,withdrawal,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2181.0,108.0,2025-06-01,972.5,USD,deposit,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
2182.0,108.0,2025-05-06,639.44,EUR,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2183.0,108.0,2023-08-30,824.11,AUD,deposit,797ebe87-98cf-4188-86d2-5913a1173719
2184.0,108.0,2024-11-17,728.72,USD,purchase,797ebe87-98cf-4188-86d2-5913a1173719
2185.0,108.0,2023-10-15,526.69,AUD,purchase,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2186.0,108.0,2025-07-08,241.86,JPY,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
2187.0,108.0,2024-11-06,323.7,USD,purchase,18c8a616-2410-4e9a-bf77-9cae7318b96d
2188.0,108.0,2024-02-16,612.26,IDR,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
2189.0,108.0,2025-01-24,501.18,AUD,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2190.0,108.0,2024-09-26,error,AUD,purchase,5dae1201-673b-48bd-838c-1dec5da39a73
2191.0,108.0,2024-09-20,112.9,USD,withdrawal,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2192.0,108.0,2024-05-02,472.8,IDR,purchase,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2193.0,109.0,2024-05-03,882.4,AUD,deposit,28e213bc-e6fd-47af-9d84-caccf6729464
2194.0,109.0,2024-10-03,77.18,AUD,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
2195.0,109.0,2025-05-18,226.62,USD,withdrawal,9561c813-0d25-4caa-b8ad-ad873a4045dd
2196.0,109.0,2023-09-26,195.51,EUR,withdrawal,44790612-1f5d-488f-b76a-bf093de28859
2197.0,109.0,2024-01-31,275.74,IDR,purchase,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2198.0,109.0,2025-07-12,731.0,USD,deposit,4cbf131d-901b-4def-b56f-f8ce7d66971e
2199.0,109.0,2024-01-10,792.24,JPY,transfer,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2200.0,109.0,2024-05-23,693.99,USD,,4efc8248-e10b-4a47-bfae-b7487781321e
2201.0,109.0,2025-03-20,56.33,JPY,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
2202.0,109.0,2024-04-09,154.84,EUR,purchase,83c501cb-fef7-49ea-bf8e-548328caaa1d
2203.0,110.0,2025-03-02,897.6,AUD,withdrawal,f99f0704-20f0-456a-9e6a-66289c6d52d5
2204.0,110.0,2025-05-10,485.9,AUD,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
2205.0,110.0,2023-08-05,524.97,USD,purchase,5a575539-9556-4a2d-b713-b4663da06476
2206.0,110.0,2025-05-06,554.98,EUR,deposit,6e51484d-1b84-4dc3-98e0-49de0217ea0e
2207.0,110.0,2024-06-17,862.97,AUD,withdrawal,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
2208.0,110.0,2024-01-16,234.51,USD,purchase,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
2209.0,110.0,2024-08-11,error,AUD,deposit,
2210.0,110.0,2024-02-22,65.78,USD,transfer,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2211.0,110.0,2023-11-18,166.44,AUD,transfer,a107cc46-8634-4718-aba6-adb37afeb114
2212.0,110.0,2023-11-24,808.26,AUD,transfer,18c8a616-2410-4e9a-bf77-9cae7318b96d
2213.0,110.0,2024-10-14,296.25,JPY,withdrawal,93e34c35-ef0a-473d-93d2-d56dd0401587
2214.0,110.0,2025-03-20,error,IDR,withdrawal,83c501cb-fef7-49ea-bf8e-548328caaa1d
2215.0,110.0,2024-11-26,109.25,EUR,deposit,a107cc46-8634-4718-aba6-adb37afeb114
2216.0,110.0,2024-05-30,969.14,USD,transfer,88476c56-827c-4f8c-940a-c5e981df6517
2217.0,110.0,2024-03-29,990.03,USD,transfer,9561c813-0d25-4caa-b8ad-ad873a4045dd
2218.0,110.0,2023-10-22,891.72,EUR,deposit,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2219.0,110.0,2024-12-06,724.68,AUD,deposit,5e4cb287-0442-41db-90d4-ea6779928faa
2220.0,110.0,2024-07-16,950.12,USD,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2221.0,111.0,2024-10-05,887.4,AUD,transfer,5dae1201-673b-48bd-838c-1dec5da39a73
2222.0,111.0,2024-11-16,804.78,IDR,withdrawal,f99f0704-20f0-456a-9e6a-66289c6d52d5
2223.0,111.0,,94.4,IDR,transfer,4cbf131d-901b-4def-b56f-f8ce7d66971e
2224.0,111.0,2024-01-26,error,JPY,purchase,cbf81f86-4ec3-4970-956d-80e46aa26216
2225.0,111.0,,882.4,IDR,deposit,9561c813-0d25-4caa-b8ad-ad873a4045dd
2226.0,111.0,2024-10-07,843.46,EUR,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
2227.0,111.0,2023-11-07,311.43,USD,purchase,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2228.0,111.0,2024-08-09,error,JPY,transfer,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2229.0,111.0,2025-05-13,56.1,AUD,withdrawal,44790612-1f5d-488f-b76a-bf093de28859
2230.0,111.0,2023-11-16,194.14,USD,purchase,44790612-1f5d-488f-b76a-bf093de28859
2231.0,111.0,2023-11-30,56.93,AUD,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2232.0,111.0,2025-06-05,453.68,AUD,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
2233.0,111.0,2024-08-12,642.43,IDR,withdrawal,4cbf131d-901b-4def-b56f-f8ce7d66971e
2234.0,111.0,2024-05-23,17.8,IDR,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2235.0,111.0,2025-07-09,942.99,JPY,withdrawal,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2236.0,111.0,2024-11-09,20.44,JPY,transfer,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2237.0,111.0,2025-05-04,982.0,USD,deposit,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2238.0,111.0,2025-01-14,524.46,EUR,withdrawal,4efc8248-e10b-4a47-bfae-b7487781321e
2239.0,111.0,2025-03-23,90.1,IDR,withdrawal,4efc8248-e10b-4a47-bfae-b7487781321e
2240.0,111.0,2025-06-23,961.05,USD,transfer,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2241.0,111.0,2024-01-06,996.11,USD,withdrawal,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2242.0,111.0,2024-10-17,219.65,IDR,withdrawal,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2243.0,111.0,2024-07-10,573.86,EUR,transfer,44790612-1f5d-488f-b76a-bf093de28859
2244.0,112.0,2024-07-18,297.43,EUR,deposit,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2245.0,112.0,2024-01-08,396.19,USD,transfer,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2246.0,112.0,2024-05-27,53.85,USD,transfer,32f57510-24ee-44a6-8145-65c75d986115
2247.0,112.0,2023-11-13,927.76,JPY,withdrawal,83c501cb-fef7-49ea-bf8e-548328caaa1d
2248.0,112.0,2024-09-29,834.12,AUD,withdrawal,6257a4a2-f204-4e89-8a4b-55630cf477ef
2249.0,112.0,2025-02-12,261.84,AUD,deposit,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2250.0,112.0,2024-10-29,784.61,JPY,withdrawal,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2251.0,112.0,2024-08-08,115.87,IDR,transfer,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2252.0,112.0,2023-12-01,572.85,JPY,transfer,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2253.0,112.0,2024-12-14,994.47,JPY,transfer,5a575539-9556-4a2d-b713-b4663da06476
2254.0,112.0,2025-06-05,518.76,USD,deposit,9561c813-0d25-4caa-b8ad-ad873a4045dd
2254.0,112.0,2025-06-05,518.76,USD,deposit,9561c813-0d25-4caa-b8ad-ad873a4045dd
2255.0,112.0,2024-10-10,541.08,EUR,withdrawal,4cbf131d-901b-4def-b56f-f8ce7d66971e
2256.0,112.0,2023-09-20,674.21,IDR,purchase,a107cc46-8634-4718-aba6-adb37afeb114
2257.0,112.0,2024-05-03,988.88,JPY,withdrawal,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2258.0,,2023-11-05,651.65,AUD,withdrawal,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2259.0,112.0,2023-08-13,968.95,AUD,deposit,5a575539-9556-4a2d-b713-b4663da06476
2260.0,112.0,2024-08-17,609.35,USD,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
2261.0,112.0,2025-05-26,38.75,AUD,withdrawal,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
2262.0,112.0,2024-12-13,433.72,IDR,deposit,5e4cb287-0442-41db-90d4-ea6779928faa
2263.0,112.0,2025-03-27,882.61,AUD,purchase,5e4cb287-0442-41db-90d4-ea6779928faa
2264.0,112.0,2024-10-16,347.43,USD,transfer,18c8a616-2410-4e9a-bf77-9cae7318b96d
2265.0,112.0,2023-12-08,179.86,JPY,transfer,4efc8248-e10b-4a47-bfae-b7487781321e
2266.0,112.0,2025-05-21,972.14,JPY,deposit,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2267.0,112.0,2024-10-12,963.56,JPY,transfer,88476c56-827c-4f8c-940a-c5e981df6517
2268.0,112.0,2025-05-03,385.09,JPY,transfer,797ebe87-98cf-4188-86d2-5913a1173719
2269.0,112.0,2024-08-23,837.21,EUR,transfer,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2270.0,112.0,2025-01-31,643.66,JPY,withdrawal,cbf81f86-4ec3-4970-956d-80e46aa26216
2271.0,113.0,2023-10-08,369.31,IDR,transfer,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2272.0,113.0,2024-11-25,332.55,USD,withdrawal,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2273.0,113.0,2025-05-21,176.73,IDR,deposit,83c501cb-fef7-49ea-bf8e-548328caaa1d
2274.0,113.0,2024-08-29,393.78,IDR,deposit,83c501cb-fef7-49ea-bf8e-548328caaa1d
2275.0,113.0,2023-08-01,634.32,AUD,deposit,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2276.0,113.0,2025-06-16,222.97,AUD,purchase,5dae1201-673b-48bd-838c-1dec5da39a73
2277.0,113.0,2024-12-09,261.47,EUR,deposit,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2278.0,113.0,2024-06-11,483.82,EUR,withdrawal,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2279.0,113.0,2024-06-03,222.43,AUD,deposit,6257a4a2-f204-4e89-8a4b-55630cf477ef
2280.0,113.0,2025-05-01,991.44,JPY,deposit,8da00495-5cce-4ba9-b1d4-ee098fd33afc
2281.0,113.0,2024-12-22,646.18,AUD,deposit,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2282.0,113.0,2024-06-09,756.23,IDR,withdrawal,bbf483ce-51be-480e-b7e6-a14cdc8a4922
2283.0,113.0,2025-06-16,628.5,AUD,purchase,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2284.0,113.0,2024-07-18,599.4,IDR,withdrawal,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2285.0,113.0,2025-02-12,86.92,USD,deposit,896490ab-4926-4e5f-b878-6140ac2a4f71
2286.0,113.0,2024-04-13,327.44,EUR,deposit,88476c56-827c-4f8c-940a-c5e981df6517
2287.0,113.0,2025-03-11,817.72,AUD,purchase,5a575539-9556-4a2d-b713-b4663da06476
2288.0,114.0,2025-05-25,error,IDR,withdrawal,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2289.0,114.0,2025-04-03,802.58,USD,purchase,a107cc46-8634-4718-aba6-adb37afeb114
2290.0,114.0,2024-09-25,457.18,USD,transfer,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2291.0,114.0,2024-06-07,732.77,IDR,deposit,28e213bc-e6fd-47af-9d84-caccf6729464
2292.0,114.0,2024-02-03,514.74,JPY,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
2293.0,114.0,2025-02-10,557.85,JPY,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2294.0,114.0,2025-05-27,583.98,AUD,transfer,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2295.0,114.0,2023-10-01,168.42,IDR,deposit,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
2296.0,114.0,2024-10-11,733.15,IDR,deposit,83c501cb-fef7-49ea-bf8e-548328caaa1d
2297.0,114.0,2024-09-01,305.24,USD,transfer,5dae1201-673b-48bd-838c-1dec5da39a73
2298.0,114.0,2024-02-05,error,EUR,deposit,8da00495-5cce-4ba9-b1d4-ee098fd33afc
2299.0,114.0,2023-08-04,586.74,EUR,withdrawal,5e4cb287-0442-41db-90d4-ea6779928faa
2300.0,114.0,2025-01-25,883.2,IDR,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2300.0,114.0,2025-01-25,883.2,IDR,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2301.0,114.0,2023-08-06,error,JPY,withdrawal,cbf81f86-4ec3-4970-956d-80e46aa26216
2302.0,114.0,2024-08-16,303.96,JPY,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
2303.0,114.0,2024-08-14,717.02,EUR,transfer,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
2304.0,114.0,2024-05-01,789.04,JPY,withdrawal,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2304.0,114.0,2024-05-01,789.04,JPY,withdrawal,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2305.0,114.0,2023-12-29,366.93,EUR,deposit,896490ab-4926-4e5f-b878-6140ac2a4f71
2306.0,114.0,2025-03-10,958.73,EUR,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
2307.0,114.0,2024-05-25,836.5,USD,deposit,88476c56-827c-4f8c-940a-c5e981df6517
2308.0,114.0,2023-10-17,error,EUR,transfer,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2309.0,114.0,2024-06-07,204.75,AUD,withdrawal,a107cc46-8634-4718-aba6-adb37afeb114
2310.0,114.0,2024-10-01,519.16,EUR,deposit,32f57510-24ee-44a6-8145-65c75d986115
2311.0,114.0,2024-02-08,261.08,IDR,transfer,28e213bc-e6fd-47af-9d84-caccf6729464
2312.0,115.0,2024-08-26,,AUD,transfer,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
2313.0,115.0,2024-09-16,554.25,AUD,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2314.0,115.0,2024-10-21,121.81,EUR,withdrawal,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
2315.0,115.0,2025-07-26,728.58,EUR,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2316.0,115.0,2024-05-17,156.04,EUR,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2317.0,115.0,2023-12-27,733.07,AUD,purchase,4cbf131d-901b-4def-b56f-f8ce7d66971e
2318.0,115.0,2024-09-07,553.58,IDR,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2319.0,115.0,2024-09-11,789.56,IDR,deposit,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
2320.0,115.0,2023-12-09,489.61,JPY,withdrawal,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2321.0,115.0,2024-09-12,290.55,IDR,deposit,2999bbef-518b-4f21-9cf2-0859ee6e2e72
2322.0,115.0,2024-07-19,775.16,EUR,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
2323.0,115.0,2025-07-23,860.75,EUR,transfer,44790612-1f5d-488f-b76a-bf093de28859
2324.0,115.0,2024-09-26,331.78,AUD,transfer,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2325.0,115.0,2025-02-16,490.84,AUD,withdrawal,28e213bc-e6fd-47af-9d84-caccf6729464
2326.0,115.0,2024-05-18,812.51,IDR,transfer,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
2327.0,115.0,2023-11-09,863.12,USD,deposit,9561c813-0d25-4caa-b8ad-ad873a4045dd
2328.0,115.0,2025-04-23,606.97,AUD,transfer,91fdfa4f-0d18-4b95-a68c-84770b95017c
2329.0,115.0,2023-10-27,693.63,,deposit,83c501cb-fef7-49ea-bf8e-548328caaa1d
2330.0,115.0,2024-01-15,535.45,USD,withdrawal,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2331.0,115.0,2025-02-23,302.8,AUD,deposit,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2332.0,115.0,2025-06-24,347.54,AUD,purchase,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
2333.0,115.0,2023-10-13,643.27,AUD,deposit,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
2334.0,115.0,2024-08-06,303.49,AUD,withdrawal,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
2335.0,,2025-02-25,error,JPY,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2336.0,115.0,2025-03-08,500.37,JPY,purchase,4cbf131d-901b-4def-b56f-f8ce7d66971e
2337.0,115.0,2024-10-22,152.64,JPY,transfer,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2338.0,115.0,2024-12-13,140.5,USD,,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
2339.0,115.0,2023-09-08,105.4,AUD,purchase,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
2340.0,116.0,2024-05-11,662.06,EUR,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
2341.0,116.0,2024-11-07,214.88,JPY,deposit,f1fac6e7-170d-4507-85ee-e1d47f53a88e
2342.0,116.0,2025-03-10,660.68,IDR,purchase,93e34c35-ef0a-473d-93d2-d56dd0401587
2343.0,116.0,2025-03-24,282.76,AUD,transfer,4cbf131d-901b-4def-b56f-f8ce7d66971e
2344.0,116.0,2024-07-10,922.01,IDR,withdrawal,93e34c35-ef0a-473d-93d2-d56dd0401587
2345.0,116.0,2024-10-12,error,EUR,deposit,91fdfa4f-0d18-4b95-a68c-84770b95017c
2346.0,,2023-10-04,839.81,USD,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
2347.0,116.0,2024-02-09,596.61,JPY,purchase,a107cc46-8634-4718-aba6-adb37afeb114
2348.0,116.0,2024-04-28,968.92,JPY,deposit,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
2349.0,116.0,2024-10-19,367.32,EUR,purchase,7eb162f1-4806-4804-8cf0-374c0c74dc0f
2350.0,116.0,2025/88/77,888.21,JPY,purchase,f99f0704-20f0-456a-9e6a-66289c6d52d5
2351.0,116.0,2025-06-11,614.64,IDR,purchase,c35bec2c-3098-47b2-900e-15c0b89bdf7f
2352.0,116.0,2024-05-19,62.46,JPY,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
2353.0,116.0,2024-11-22,228.97,USD,deposit,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
2354.0,116.0,2024-02-26,864.19,USD,withdrawal,b023a0ea-df41-4335-b9ae-d8e4e61599c8
2355.0,116.0,2025-07-05,286.17,AUD,deposit,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
2356.0,116.0,2023-09-12,564.86,JPY,deposit,88476c56-827c-4f8c-940a-c5e981df6517
2357.0,116.0,2025-02-16,443.37,IDR,deposit,f99f0704-20f0-456a-9e6a-66289c6d52d5
2358.0,116.0,2023-12-07,945.82,EUR,deposit,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
2359.0,116.0,2024-07-27,111.45,AUD,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
2360.0,117.0,2023-08-08,554.29,USD,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
